group,word,categories,count
White Man,anxious,"['adj', 'affect', 'negemo', 'anx']",4
White Man,widow's,"['social', 'family']",1
White Man,wife's,"['social', 'family', 'female', 'drives', 'affiliation']",2
White Man,manipulative,"['cogproc', 'cause', 'drives', 'power']",2
White Man,Eanes,[],1
White Man,Syl,[],1
White Man,conveying,[],3
White Man,haunt,[],1
White Man,guilt,"['affect', 'negemo', 'anx']",4
White Man,toxicity,"['bio', 'health']",1
White Man,finality,[],1
White Man,segues,[],1
White Man,weights,"['percept', 'feel', 'leisure']",1
White Man,alfred,[],20
White Man,hitchcock,[],32
White Man,producer,"['cogproc', 'cause', 'work']",9
White Man,Selznick,[],11
White Man,Gone,[],4
White Man,Wind,[],4
White Man,successes,"['affect', 'posemo', 'drives', 'achiev', 'reward', 'work']",2
White Man,Molly,[],21
White Man,Haskell,[],1
White Man,Patricia,[],1
White Man,enlightening,"['cogproc', 'insight']",2
White Man,women's,"['social', 'female']",2
White Man,feuds,"['affect', 'negemo', 'anger', 'social']",1
White Man,commentating,['social'],1
White Man,Selznick's,[],1
White Man,tensions,"['affect', 'negemo', 'anx']",4
White Man,memo,['work'],1
White Man,purchase,['money'],3
White Man,Robbie's,[],1
White Man,daphne,[],1
White Man,dumouria,[],1
White Man,hitchcock's,[],7
White Man,britain,[],1
White Man,well-regarded,[],2
White Man,british,[],9
White Man,39,[],3
White Man,vanishes,[],1
White Man,selznick,[],5
White Man,england,[],1
White Man,signature,[],1
White Man,signified,[],1
White Man,northwest,"['relativ', 'space']",2
White Man,game-changing,"['social', 'drives', 'affiliation', 'leisure']",1
White Man,joan,[],4
White Man,fontaine,[],4
White Man,heart's,[],1
White Man,aristocratic,[],1
White Man,maxim,[],5
White Man,manderlay,[],1
White Man,groom's,"['social', 'male']",1
White Man,baroque,[],1
White Man,ancestral,[],2
White Man,haunts,[],1
White Man,temperamental,[],1
White Man,brooding,[],2
White Man,lawrence,"['drives', 'power', 'work']",5
White Man,olivier,[],5
White Man,sanders,[],2
White Man,judith,[],2
White Man,anderson,[],2
White Man,gladys,[],1
White Man,paired,[],4
White Man,dissatisfied,"['affect', 'negemo']",3
White Man,prominent,"['drives', 'power']",6
White Man,tragically,"['affect', 'negemo', 'sad']",1
White Man,housekeeper,[],2
White Man,danvers,[],1
White Man,shrine,['relig'],2
White Man,undertones,[],2
White Man,sensors,[],3
White Man,stealer,"['affect', 'negemo', 'drives', 'reward']",1
White Man,jim,[],4
White Man,horns,[],1
White Man,cope,[],2
White Man,rebecca's,[],1
White Man,olivier's,[],1
White Man,claims,[],4
White Man,lightly,[],1
White Man,scored,"['drives', 'reward']",3
White Man,rear,[],14
White Man,charlie,[],1
White Man,chaplin,[],1
White Man,grapes,[],1
White Man,raph,[],1
White Man,pinocchio,[],1
White Man,fantasia,"['affect', 'posemo', 'leisure']",1
White Man,strangely,[],2
White Man,attracted,"['affect', 'posemo', 'focuspast']",5
White Man,dug,[],5
White Man,wraps,[],6
White Man,Ubud,[],1
White Man,snapped,[],1
White Man,Daphne,[],2
White Man,du,[],1
White Man,Maurier's,[],1
White Man,best-selling,[],1
White Man,enlisting,[],1
White Man,yamir,[],1
White Man,output,[],1
White Man,seventy,['number'],1
White Man,frenzy,[],1
White Man,20s,[],2
White Man,solidify,[],1
White Man,unpleasantly,[],1
White Man,bumping,[],2
White Man,Olivier's,[],3
White Man,shotgun,[],2
White Man,stately,[],1
White Man,mandolin,[],2
White Man,intimidated,"['affect', 'negemo', 'anger']",1
White Man,creepily,[],2
White Man,Judith,[],4
White Man,erratic,[],1
White Man,behavior,"['relativ', 'motion']",4
White Man,cottage,[],2
White Man,secrets,"['social', 'cogproc', 'insight']",4
White Man,Maxim's,[],1
White Man,warned,"['affect', 'negemo', 'drives', 'risk']",1
White Man,cobwebs,[],1
White Man,Grier,[],1
White Man,bride,"['social', 'female']",2
White Man,commanding,"['drives', 'power']",1
White Man,unravel,[],1
White Man,skeletons,"['bio', 'body']",1
White Man,accuse,[],1
White Man,er,"['informal', 'nonflu']",1
White Man,relations,"['cogproc', 'insight', 'drives', 'affiliation']",3
White Man,despise,"['affect', 'negemo', 'anger']",1
White Man,Fantine,[],1
White Man,Olivia's,[],1
White Man,Danvers,[],2
White Man,obsess,"['affect', 'negemo', 'anx']",1
White Man,murky,[],1
White Man,emphasis,[],3
White Man,Mandela,[],1
White Man,forbidden,"['adj', 'affect', 'negemo', 'drives', 'power']",1
White Man,Gore,[],1
White Man,preserved,[],2
White Man,ture,[],1
White Man,Brooke,[],1
White Man,torn,[],4
White Man,deadpan,[],2
White Man,Manderley,[],2
White Man,merely,[],4
White Man,scattered,[],3
White Man,Hitchcockian,[],1
White Man,disastrous,[],1
White Man,Olivia,[],61
White Man,diamond,[],1
White Man,precious,"['affect', 'posemo']",2
White Man,meanders,[],1
White Man,courtroom,[],2
White Man,sobs,"['verb', 'affect', 'negemo', 'sad', 'focuspresent']",1
White Man,grip,"['percept', 'feel']",2
White Man,revelations,"['cogproc', 'insight']",4
White Man,old-fashioned,[],2
White Man,simplest,"['adj', 'compare']",3
White Man,premises,[],1
White Man,climbing,"['drives', 'achiev', 'relativ', 'motion']",2
White Man,motel,['leisure'],1
White Man,assemble,['social'],1
White Man,cinema's,['leisure'],1
White Man,notorious,[],1
White Man,spellbound,[],1
White Man,madam,"['social', 'female', 'drives', 'power']",1
White Man,stickers,[],1
White Man,bump,[],2
White Man,haunted,"['adj', 'affect', 'negemo']",5
White Man,tormented,[],1
White Man,Joanne,[],1
White Man,paranoia,"['affect', 'negemo', 'anx']",2
White Man,bombs,[],5
White Man,uber-creepy,[],1
White Man,Vulcan,[],3
White Man,Priestess,[],2
White Man,Trek,[],8
White Man,Spock,[],1
White Man,McCoy,[],1
White Man,ritual,['relig'],1
White Man,bridge,[],9
White Man,Hume,[],1
White Man,Cronyn,[],1
White Man,Hades,[],1
White Man,Wesley,[],2
White Man,Bride,[],2
White Man,Carrie,[],9
White Man,/name,[],1
White Man,lawns,"['drives', 'power', 'work']",1
White Man,referring,"['cogproc', 'insight']",3
White Man,untrustworthy,[],1
White Man,Sher,[],1
White Man,Khan,[],2
White Man,Jungle,[],1
White Man,Book,[],3
White Man,Shara,[],1
White Man,Shere,[],1
White Man,stopped,"['verb', 'drives', 'risk', 'focuspast', 'relativ', 'time']",6
White Man,tiger,[],1
White Man,resolve,"['affect', 'posemo', 'cogproc', 'insight', 'drives', 'achiev']",1
White Man,Kermit,[],2
White Man,correct,"['cogproc', 'certain']",8
White Man,Krasinski,[],8
White Man,clippings,[],1
White Man,feral,[],1
White Man,scamper,[],1
White Man,shred,[],1
White Man,sneak,[],2
White Man,day-to-day,"['relativ', 'time']",1
White Man,Emily,[],7
White Man,Blunt,[],3
White Man,emily,[],3
White Man,Blunt's,[],1
White Man,crushing,"['drives', 'power']",3
White Man,flyby,[],1
White Man,communication,"['social', 'drives', 'affiliation']",10
White Man,conventional,[],4
White Man,operating,"['bio', 'health', 'work']",1
White Man,cough,"['bio', 'health']",1
White Man,nope,"['function', 'negate']",1
White Man,rappers,[],1
White Man,homo,"['bio', 'sexual', 'informal', 'swear']",1
White Man,sapiens,[],1
White Man,stealthy,"['affect', 'negemo', 'drives', 'reward']",1
White Man,clunky,[],2
White Man,stealth,"['affect', 'negemo', 'drives', 'reward']",1
White Man,knickknacks,[],1
White Man,adaptable,[],1
White Man,adapt,[],5
White Man,operations,"['bio', 'health', 'work']",1
White Man,conjured,[],1
White Man,smack,[],2
White Man,breathing,"['bio', 'body']",8
White Man,preys,[],1
White Man,fight-or-flight,"['affect', 'negemo', 'anger', 'social']",1
White Man,illustrating,[],2
White Man,noisy,"['adj', 'percept', 'hear']",1
White Man,there'd,[],3
White Man,slapping,[],1
White Man,chalk,[],1
White Man,knuckling,[],1
White Man,YouTube's,[],1
White Man,algorithm,[],1
White Man,creatures,[],9
White Man,screeched,[],2
White Man,horribly,"['affect', 'negemo', 'anx']",1
White Man,attacks,"['affect', 'negemo', 'anger', 'drives', 'power']",2
White Man,ramifications,[],3
White Man,civilizations,[],1
White Man,distress,"['affect', 'negemo', 'anx']",2
White Man,Kaczynski,[],1
White Man,lingering,[],2
White Man,Doom,[],1
White Man,smallest,"['adj', 'compare', 'drives', 'power', 'relativ', 'space']",2
White Man,thrills,"['affect', 'posemo']",2
White Man,needing,"['verb', 'cogproc', 'discrep']",2
White Man,satisfactory,"['affect', 'posemo']",2
White Man,cheat,"['affect', 'negemo', 'anger', 'drives', 'achiev']",4
White Man,inches,"['relativ', 'space']",1
White Man,accomplishing,"['drives', 'achiev', 'work']",1
White Man,honor,"['affect', 'posemo', 'drives', 'achiev', 'power']",3
White Man,tamp,[],1
White Man,executing,[],1
White Man,glowing,"['percept', 'see']",1
White Man,clicking,"['percept', 'hear']",6
White Man,blending,[],2
White Man,McCobb,[],2
White Man,provides,"['social', 'focuspresent']",5
White Man,minimal,[],6
White Man,threats,"['affect', 'negemo', 'anx', 'anger', 'drives', 'power', 'risk']",1
White Man,swift,[],2
White Man,spends,"['verb', 'focuspresent', 'money']",8
White Man,placing,"['verb', 'relativ', 'space']",1
White Man,gears,[],2
White Man,blunt,[],6
White Man,moods,['affect'],2
White Man,uptick,[],1
White Man,noah,[],1
White Man,Joop,[],1
White Man,Millicent,[],1
White Man,isolated,"['affect', 'negemo', 'sad']",4
White Man,bouts,[],2
White Man,amplifying,[],1
White Man,explanation,"['cogproc', 'insight']",2
White Man,krasinski,[],3
White Man,kozinski,[],2
White Man,hunt,[],2
White Man,flushes,[],1
White Man,treats,[],4
White Man,2010's,[],1
White Man,fireworks,[],2
White Man,nod,[],4
White Man,strengths,"['affect', 'posemo', 'drives', 'power']",3
White Man,krasinski's,[],1
White Man,openings,"['relativ', 'space']",1
White Man,deaf,"['percept', 'hear', 'bio', 'health']",4
White Man,kasinski,[],1
White Man,aid,[],1
White Man,sacrificing,['relig'],1
White Man,aids,"['bio', 'health', 'sexual']",1
White Man,heartwarming,"['affect', 'posemo']",6
White Man,takeaway,[],1
White Man,hunted,[],1
White Man,noises,"['percept', 'hear']",3
White Man,hunting,['leisure'],2
White Man,terrified,"['adj', 'affect', 'negemo', 'anx']",3
White Man,holes,"['relativ', 'space']",4
White Man,frustrating,"['affect', 'negemo', 'anger']",1
White Man,alluded,[],1
White Man,rewatchable,[],4
White Man,deserving,[],3
White Man,cillian,[],1
White Man,murphy,[],1
White Man,eighth,['number'],79
White Man,Bo,[],13
White Man,Burnham,[],18
White Man,Elsie,[],13
White Man,Fisher,[],23
White Man,Kayla,[],27
White Man,2000s,[],1
White Man,star-making,[],1
White Man,graders,['work'],6
White Man,witness,[],6
White Man,anyone's,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'tentat']",2
White Man,mentions,['social'],5
White Man,Hammers,[],1
White Man,crawling,"['relativ', 'motion']",1
White Man,Hamilton,[],12
White Man,impossibly,[],1
White Man,booming,"['percept', 'hear']",3
White Man,techno,['leisure'],2
White Man,nerve-wracking,"['bio', 'body']",2
White Man,Gregory,[],2
White Man,Severn,[],1
White Man,Changeling,[],1
White Man,August,[],1
White Man,7th,[],2
White Man,pre-order,[],1
White Man,sponsored,[],2
White Man,HD,[],1
White Man,processing,[],1
White Man,Severin,[],1
White Man,Jimbo,[],1
White Man,stretch,"['relativ', 'space']",2
White Man,a24,[],2
White Man,bo,[],3
White Man,burnham,[],3
White Man,Wimpy,[],1
White Man,Kid,[],1
White Man,corny,[],3
White Man,Burnham's,[],5
White Man,comedian,"['affect', 'posemo', 'leisure']",1
White Man,fullest,"['adj', 'compare', 'relativ', 'space']",2
White Man,smiling,"['affect', 'posemo']",3
White Man,ninth,[],2
White Man,fascination,[],1
White Man,8th,[],13
White Man,throat,"['bio', 'body']",2
White Man,inch,"['relativ', 'space']",1
White Man,summarize,[],2
White Man,July,[],1
White Man,13th,[],1
White Man,tuning,[],4
White Man,Robinson,[],4
White Man,maneuver,[],1
White Man,rebel,"['affect', 'negemo', 'anger', 'cogproc', 'insight', 'drives', 'power']",2
White Man,zombies,['death'],2
White Man,notion,[],2
White Man,relating,"['verb', 'cogproc', 'insight']",4
White Man,thrived,[],3
White Man,national,"['adj', 'relativ', 'space']",5
White Man,moderate,[],1
White Man,methodology,[],1
White Man,cemented,[],1
White Man,mentality,[],6
White Man,eluded,[],1
White Man,toss,[],2
White Man,converse,"['social', 'drives', 'affiliation']",1
White Man,jitters,[],1
White Man,gestures,"['relativ', 'motion']",1
White Man,amplify,[],1
White Man,stray,[],2
White Man,melodramatics,[],1
White Man,complements,[],2
White Man,shades,[],3
White Man,Kahless,[],1
White Man,90%,[],4
White Man,Kayla's,[],6
White Man,alerted,[],1
White Man,spoon,[],2
White Man,Kyle,[],3
White Man,Walter,[],3
White Man,pegged,[],1
White Man,loner,"['affect', 'negemo', 'sad']",2
White Man,sublime,[],1
White Man,kayla,[],2
White Man,maturation,[],1
White Man,relay,[],1
White Man,schoolers,[],6
White Man,glimpses,[],2
White Man,LLC,[],1
White Man,Fischer,[],1
White Man,choosing,"['cogproc', 'insight']",2
White Man,grader,['work'],6
White Man,insecure,"['affect', 'negemo', 'anx', 'drives', 'power']",2
White Man,lovable,[],7
White Man,packet,[],1
White Man,sauces,"['bio', 'ingest']",1
White Man,Nuggets,[],1
White Man,microwave,['home'],1
White Man,scimitars,[],1
White Man,photography,"['percept', 'see']",1
White Man,frequency,[],1
White Man,byte,[],1
White Man,crate,[],1
White Man,screener,[],1
White Man,advertising,['work'],2
White Man,responses,"['cogproc', 'cause']",3
White Man,child's,"['social', 'drives', 'power']",2
White Man,truthful,"['affect', 'posemo', 'cogproc', 'certain']",2
White Man,relive,[],6
White Man,Graem,[],1
White Man,Navy,[],1
White Man,depended,"['verb', 'cogproc', 'cause', 'tentat', 'focuspast']",1
White Man,miserable,"['affect', 'negemo', 'anx', 'sad']",3
White Man,dollhouse,[],4
White Man,insecurities,"['affect', 'negemo', 'anx', 'drives', 'power']",1
White Man,correctly,"['cogproc', 'certain']",4
White Man,knowed,[],1
White Man,praising,"['affect', 'posemo', 'social', 'drives', 'achiev']",5
White Man,ignore,"['verb', 'affect', 'negemo', 'focuspresent']",3
White Man,freighters,[],1
White Man,dildo,"['bio', 'sexual']",1
White Man,instruction,['work'],1
White Man,abating,[],1
White Man,inspiring,"['affect', 'posemo', 'cogproc', 'insight']",1
White Man,ignored,"['verb', 'affect', 'negemo', 'focuspast']",2
White Man,Serve,[],1
White Man,loser,"['affect', 'negemo', 'sad', 'drives', 'achiev', 'power']",1
White Man,jock,[],3
White Man,v,[],1
White Man,logs,[],3
White Man,invite,[],3
White Man,inviting,[],2
White Man,v-log,[],1
White Man,geeks,"['affect', 'negemo', 'informal', 'swear']",1
White Man,hobby,['leisure'],1
White Man,figuring,"['cogproc', 'insight']",2
White Man,journal,[],1
White Man,advice,['social'],5
White Man,karaoke,['leisure'],4
White Man,victory,"['drives', 'achiev', 'power', 'reward']",1
White Man,boos,[],1
White Man,obey,"['verb', 'cogproc', 'cause', 'drives', 'power', 'focuspresent']",1
White Man,bully,"['drives', 'power']",2
White Man,react,"['cogproc', 'cause']",8
White Man,Imperial,[],1
White Man,operate,"['bio', 'health', 'work']",1
White Man,appreciation,"['affect', 'posemo', 'cogproc', 'insight']",2
White Man,harshness,[],1
White Man,hell's,[],1
White Man,Barrymore,[],2
White Man,kissed,"['affect', 'posemo', 'drives', 'affiliation']",1
White Man,Drew,[],1
White Man,teen,"['social', 'drives', 'power']",9
White Man,hobbies,['leisure'],3
White Man,downer,[],2
White Man,in-between,[],1
White Man,70%,[],3
White Man,one-piece,[],2
White Man,bikinis,[],1
White Man,body's,"['bio', 'body']",1
White Man,Kari,[],1
White Man,zaps,[],1
White Man,shtick,[],2
White Man,joyous,"['affect', 'posemo']",1
White Man,reliving,[],3
White Man,laptops,['work'],1
White Man,peep,[],1
White Man,ironic,['adj'],4
White Man,rose-colored,[],1
White Man,ironically,[],2
White Man,jazz,['leisure'],6
White Man,advertises,[],1
White Man,2010s,[],2
White Man,encapsulate,[],3
White Man,adequate,"['drives', 'achiev']",1
White Man,trends,[],1
White Man,platform,"['relativ', 'space']",1
White Man,superseded,[],1
White Man,mall,['leisure'],4
White Man,sores,[],1
White Man,suggestion,['social'],2
White Man,delineate,[],1
White Man,generational,"['relativ', 'time']",5
White Man,four-year,['number'],1
White Man,ideals,"['affect', 'posemo', 'cogproc', 'discrep', 'drives', 'achiev']",2
White Man,dick,"['bio', 'body', 'sexual', 'informal', 'swear']",3
White Man,distinguishes,"['cogproc', 'differ']",1
White Man,generationally,"['relativ', 'time']",1
White Man,boomers,"['percept', 'hear']",1
White Man,gen-x,[],1
White Man,mentally,[],1
White Man,distinguished,"['cogproc', 'differ']",1
White Man,generations,"['relativ', 'time']",1
White Man,specificities,[],1
White Man,inclination,[],1
White Man,Masri,[],1
White Man,Wikipedia,[],1
White Man,manipulate,"['cogproc', 'cause', 'drives', 'power']",1
White Man,perceived,"['cogproc', 'insight', 'percept']",1
White Man,Stratton's,[],1
White Man,apps,"['informal', 'netspeak']",2
White Man,Yahoo,[],1
White Man,Messenger,[],1
White Man,rhyme,[],1
White Man,platforms,"['relativ', 'space']",3
White Man,persistent,"['drives', 'achiev']",3
White Man,contact,"['social', 'friend']",7
White Man,Fraser,[],1
White Man,mystification,[],1
White Man,so-called,[],1
White Man,pertinence,[],1
White Man,involuntary,[],1
White Man,stress,"['affect', 'negemo', 'anx']",6
White Man,manifestos,[],1
White Man,shortening,[],1
White Man,backpacking,[],2
White Man,useful,"['affect', 'posemo']",2
White Man,gen,[],3
White Man,propagator,[],1
White Man,dragging,[],3
White Man,Sheldon,[],1
White Man,Feld's,[],1
White Man,native,[],3
White Man,synthetic,[],2
White Man,stargazing,[],1
White Man,shooters,[],1
White Man,hostak,[],1
White Man,Duff,[],1
White Man,procreate,[],1
White Man,Darrin,[],1
White Man,culinary,[],1
White Man,Fogg,[],1
White Man,agencies,['work'],1
White Man,failing,"['affect', 'negemo', 'sad', 'drives', 'achiev', 'power', 'risk', 'work']",1
White Man,gathered,"['social', 'drives', 'affiliation']",5
White Man,interwebs,[],2
White Man,Iranian,[],1
White Man,olds,[],3
White Man,poets,[],1
White Man,Indies,[],2
White Man,foods,"['bio', 'ingest']",1
